,SCHOOL_ID,NRC_DESC,COUNTY_DESC,ITEM_SUBJECT_AREA,GRADE,SUBGROUP_NAME,TOTAL_TESTED,MEAN_SCALE_SCORE_2017,MEAN_SCALE_SCORE_2018,MEAN_SCALE_SCORE_2019
396946,UPPER NYACK SCHOOL (ROCKLAND),Average Needs,ROCKLAND,ELA,3,All Students,52,321,605,602
396960,UPPER NYACK SCHOOL (ROCKLAND),Average Needs,ROCKLAND,Mathematics,3,All Students,52,330,611,607
396974,UPPER NYACK SCHOOL (ROCKLAND),Average Needs,ROCKLAND,ELA,4,All Students,52,319,605,603
396988,UPPER NYACK SCHOOL (ROCKLAND),Average Needs,ROCKLAND,Mathematics,4,All Students,48,335,611,613
397001,UPPER NYACK SCHOOL (ROCKLAND),Average Needs,ROCKLAND,ELA,5,All Students,68,326,611,609
397015,UPPER NYACK SCHOOL (ROCKLAND),Average Needs,ROCKLAND,Mathematics,5,All Students,65,330,615,613
397030,VALLEY COTTAGE SCHOOL (ROCKLAND),Average Needs,ROCKLAND,ELA,3,All Students,53,317,606,610
397045,VALLEY COTTAGE SCHOOL (ROCKLAND),Average Needs,ROCKLAND,Mathematics,3,All Students,53,333,608,607
397060,VALLEY COTTAGE SCHOOL (ROCKLAND),Average Needs,ROCKLAND,ELA,4,All Students,61,315,602,601
397075,VALLEY COTTAGE SCHOOL (ROCKLAND),Average Needs,ROCKLAND,Mathematics,4,All Students,69,333,616,606
397090,VALLEY COTTAGE SCHOOL (ROCKLAND),Average Needs,ROCKLAND,ELA,5,All Students,61,310,608,603
397104,VALLEY COTTAGE SCHOOL (ROCKLAND),Average Needs,ROCKLAND,Mathematics,5,All Students,64,324,613,613
397118,NYACK MIDDLE SCHOOL (ROCKLAND),Average Needs,ROCKLAND,ELA,6,All Students,137,302,603,602
397133,NYACK MIDDLE SCHOOL (ROCKLAND),Average Needs,ROCKLAND,Mathematics,6,All Students,131,312,604,606
397148,NYACK MIDDLE SCHOOL (ROCKLAND),Average Needs,ROCKLAND,ELA,7,All Students,137,306,598,602
397163,NYACK MIDDLE SCHOOL (ROCKLAND),Average Needs,ROCKLAND,Mathematics,7,All Students,133,310,601,607
397178,NYACK MIDDLE SCHOOL (ROCKLAND),Average Needs,ROCKLAND,ELA,8,All Students,112,286,593,596
397193,NYACK MIDDLE SCHOOL (ROCKLAND),Average Needs,ROCKLAND,Mathematics,8,All Students,100,292,603,603
397371,EVANS PARK SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,3,All Students,57,326,613,613
397383,EVANS PARK SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,3,All Students,59,321,611,615
397395,EVANS PARK SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,4,All Students,61,328,605,608
397407,EVANS PARK SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,4,All Students,63,327,603,605
397419,PEARL RIVER HIGH SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,8,All Students,153,323,603,607
397432,PEARL RIVER HIGH SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,8,All Students,75,297,602,603
397445,PEARL RIVER MIDDLE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,5,All Students,147,317,610,609
397459,PEARL RIVER MIDDLE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,5,All Students,146,324,609,607
397474,PEARL RIVER MIDDLE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,6,All Students,159,316,608,608
397488,PEARL RIVER MIDDLE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,6,All Students,160,330,608,610
397502,PEARL RIVER MIDDLE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,7,All Students,141,324,606,607
397514,PEARL RIVER MIDDLE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,7,All Students,138,332,609,612
397526,FRANKLIN AVENUE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,3,All Students,54,338,613,610
397538,FRANKLIN AVENUE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,3,All Students,52,329,611,612
397550,FRANKLIN AVENUE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,4,All Students,64,333,610,610
397562,FRANKLIN AVENUE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,4,All Students,63,336,608,607
397574,LINCOLN AVENUE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,3,All Students,32,323,611,607
397587,LINCOLN AVENUE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,3,All Students,31,324,614,608
397600,LINCOLN AVENUE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,4,All Students,39,337,612,621
397613,LINCOLN AVENUE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,4,All Students,39,342,610,619
397626,CHERRY LANE ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,3,All Students,33,325,607,610
397639,CHERRY LANE ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,3,All Students,32,326,606,610
397652,CHERRY LANE ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,4,All Students,39,324,609,605
397666,CHERRY LANE ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,4,All Students,39,335,613,606
397680,CHERRY LANE ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,5,All Students,44,314,610,612
397695,CHERRY LANE ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,5,All Students,43,331,613,612
397710,RICHARD P CONNOR ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,3,All Students,63,325,603,606
397725,RICHARD P CONNOR ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,3,All Students,61,328,609,609
397740,RICHARD P CONNOR ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,4,All Students,57,319,608,599
397755,RICHARD P CONNOR ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,4,All Students,59,326,604,603
397770,RICHARD P CONNOR ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,5,All Students,57,327,613,607
397785,RICHARD P CONNOR ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,5,All Students,59,348,619,604
397799,SLOATSBURG ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,3,All Students,26,313,603,595
397812,SLOATSBURG ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,3,All Students,26,313,600,598
397825,SLOATSBURG ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,4,All Students,22,315,610,600
397839,SLOATSBURG ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,4,All Students,22,316,607,604
397853,SLOATSBURG ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,5,All Students,27,299,607,611
397865,SLOATSBURG ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,5,All Students,26,315,604,604
397876,MONTEBELLO ROAD SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,3,All Students,46,305,596,596
397891,MONTEBELLO ROAD SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,3,All Students,49,302,598,598
397906,MONTEBELLO ROAD SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,4,All Students,55,310,596,596
397921,MONTEBELLO ROAD SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,4,All Students,56,317,596,600
397936,MONTEBELLO ROAD SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,5,All Students,43,307,606,596
397951,MONTEBELLO ROAD SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,5,All Students,42,322,610,601
397966,SUFFERN MIDDLE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,6,All Students,208,309,609,606
397981,SUFFERN MIDDLE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,6,All Students,225,332,609,611
397996,SUFFERN MIDDLE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,7,All Students,188,309,607,605
398011,SUFFERN MIDDLE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,7,All Students,176,316,609,607
398026,SUFFERN MIDDLE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,8,All Students,150,313,601,607
398040,SUFFERN MIDDLE SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,8,All Students,103,291,600,597
398054,VIOLA ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,3,All Students,36,322,598,607
398068,VIOLA ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,3,All Students,35,319,595,607
398082,VIOLA ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,4,All Students,43,306,600,600
398097,VIOLA ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,4,All Students,44,313,598,592
398112,VIOLA ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,ELA,5,All Students,49,312,603,601
398127,VIOLA ELEMENTARY SCHOOL (ROCKLAND),Low Needs,ROCKLAND,Mathematics,5,All Students,50,319,607,604
398322,FLEETWOOD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,3,All Students,161,291,587,589
398336,FLEETWOOD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,3,All Students,168,294,590,591
398350,GRANDVIEW ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,3,All Students,124,297,588,591
398365,GRANDVIEW ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,3,All Students,130,294,591,596
398380,HEMPSTEAD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,3,All Students,56,287,586,587
398393,HEMPSTEAD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,3,All Students,56,275,584,589
398406,HEMPSTEAD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,4,All Students,73,283,586,585
398420,HEMPSTEAD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,4,All Students,74,282,581,585
398434,HEMPSTEAD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,5,All Students,56,294,590,587
398449,HEMPSTEAD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,5,All Students,56,296,590,589
398464,HEMPSTEAD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,6,All Students,67,271,596,592
398475,HEMPSTEAD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,6,All Students,71,257,593,592
398486,KAKIAT ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,4,All Students,134,298,592,595
398500,KAKIAT ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,4,All Students,136,284,589,594
398514,KAKIAT ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,5,All Students,130,296,594,595
398528,KAKIAT ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,5,All Students,130,292,588,592
398543,KAKIAT ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,6,All Students,127,298,600,596
398558,KAKIAT ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,6,All Students,128,292,593,595
398573,KAKIAT ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,7,All Students,136,305,597,598
398588,KAKIAT ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,7,All Students,133,297,595,597
398603,MARGETTS ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,3,All Students,151,296,590,589
398617,MARGETTS ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,3,All Students,160,297,588,588
398631,SUMMIT PARK ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,3,All Students,149,297,593,592
398646,SUMMIT PARK ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,3,All Students,155,292,594,591
398661,CHESTNUT RIDGE MIDDLE SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,7,All Students,264,290,592,592
398676,CHESTNUT RIDGE MIDDLE SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,7,All Students,262,275,586,591
398691,CHESTNUT RIDGE MIDDLE SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,8,All Students,253,295,593,592
398706,CHESTNUT RIDGE MIDDLE SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,8,All Students,253,270,589,584
398721,POMONA MIDDLE SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,7,All Students,234,292,592,591
398735,POMONA MIDDLE SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,7,All Students,262,282,587,588
398749,POMONA MIDDLE SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,8,All Students,202,290,588,592
398764,POMONA MIDDLE SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,8,All Students,226,266,586,585
398779,ELMWOOD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,4,All Students,168,289,589,587
398794,ELMWOOD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,4,All Students,170,274,587,587
398809,ELMWOOD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,5,All Students,156,287,589,587
398823,ELMWOOD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,5,All Students,164,285,587,588
398837,ELMWOOD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,6,All Students,158,290,595,590
398851,ELMWOOD ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,6,All Students,165,289,587,587
398865,LIME KILN ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,4,All Students,140,287,593,589
398879,LIME KILN ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,4,All Students,149,274,586,585
398893,LIME KILN ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,5,All Students,135,291,588,595
398907,LIME KILN ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,5,All Students,146,289,583,588
398921,LIME KILN ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,6,All Students,170,290,594,589
398935,LIME KILN ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,6,All Students,176,291,588,590
398949,ELDORADO ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,4,All Students,167,286,592,584
398963,ELDORADO ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,4,All Students,176,269,586,584
398977,ELDORADO ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,5,All Students,154,288,588,592
398992,ELDORADO ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,5,All Students,162,279,583,587
399007,ELDORADO ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,ELA,6,All Students,122,285,592,589
399022,ELDORADO ELEMENTARY SCHOOL (ROCKLAND),Urban-Suburban High Needs,ROCKLAND,Mathematics,6,All Students,128,278,590,591
399371,ST LAWRENCE MIDDLE SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,5,All Students,86,299,593,591
399382,ST LAWRENCE MIDDLE SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,5,All Students,86,302,601,591
399393,ST LAWRENCE MIDDLE SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,6,All Students,52,306,595,596
399404,ST LAWRENCE MIDDLE SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,6,All Students,54,324,605,607
399415,ST LAWRENCE MIDDLE SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,7,All Students,74,303,600,599
399426,ST LAWRENCE MIDDLE SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,7,All Students,68,311,601,605
399436,ST LAWRENCE MIDDLE SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,8,All Students,84,308,601,604
399447,ST LAWRENCE MIDDLE SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,8,All Students,78,303,604,608
399458,SAINT LAWRENCE ELEMENTARY SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,3,All Students,73,285,596,590
399469,SAINT LAWRENCE ELEMENTARY SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,3,All Students,75,292,603,599
399480,SAINT LAWRENCE ELEMENTARY SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,4,All Students,62,280,591,589
399492,SAINT LAWRENCE ELEMENTARY SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,4,All Students,62,283,591,594
399639,F S BANFORD ELEMENTARY SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,ELA,3,All Students,90,304,596,593
399651,F S BANFORD ELEMENTARY SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,Mathematics,3,All Students,89,305,593,594
399663,F S BANFORD ELEMENTARY SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,ELA,4,All Students,86,310,598,597
399676,F S BANFORD ELEMENTARY SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,Mathematics,4,All Students,84,302,602,601
399689,J M MCKENNEY MIDDLE SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,ELA,5,All Students,86,305,600,599
399701,J M MCKENNEY MIDDLE SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,Mathematics,5,All Students,85,311,603,600
399712,J M MCKENNEY MIDDLE SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,ELA,6,All Students,83,299,602,600
399722,J M MCKENNEY MIDDLE SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,Mathematics,6,All Students,79,316,600,602
399732,J M MCKENNEY MIDDLE SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,ELA,7,All Students,71,319,600,601
399743,J M MCKENNEY MIDDLE SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,Mathematics,7,All Students,73,320,605,602
399754,J M MCKENNEY MIDDLE SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,ELA,8,All Students,61,316,607,604
399764,J M MCKENNEY MIDDLE SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,Mathematics,8,All Students,55,307,613,613
399896,CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,7,All Students,17,310,595,596
399906,CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,7,All Students,15,287,590,588
399916,CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,8,All Students,18,311,596,601
399926,CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,8,All Students,11,292,595,586
399936,CLIFTON-FINE ELEMENTARY SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,3,All Students,20,293,592,595
399946,CLIFTON-FINE ELEMENTARY SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,3,All Students,20,301,587,595
399956,CLIFTON-FINE ELEMENTARY SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,4,All Students,18,284,594,603
399967,CLIFTON-FINE ELEMENTARY SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,4,All Students,18,295,590,599
399978,CLIFTON-FINE ELEMENTARY SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,5,All Students,26,281,593,591
399988,CLIFTON-FINE ELEMENTARY SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,5,All Students,25,296,591,595
399998,CLIFTON-FINE ELEMENTARY SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,6,All Students,20,286,590,603
400008,CLIFTON-FINE ELEMENTARY SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,6,All Students,20,283,590,601
400138,COLTON-PIERREPONT CENTRAL SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,ELA,3,All Students,22,303,601,603
400148,COLTON-PIERREPONT CENTRAL SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,Mathematics,3,All Students,21,314,602,606
400158,COLTON-PIERREPONT CENTRAL SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,ELA,4,All Students,23,291,603,603
400168,COLTON-PIERREPONT CENTRAL SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,Mathematics,4,All Students,23,309,605,602
400178,COLTON-PIERREPONT CENTRAL SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,ELA,5,All Students,27,297,604,608
400188,COLTON-PIERREPONT CENTRAL SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,Mathematics,5,All Students,27,309,599,603
400198,COLTON-PIERREPONT CENTRAL SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,ELA,6,All Students,19,296,596,605
400208,COLTON-PIERREPONT CENTRAL SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,Mathematics,6,All Students,19,305,599,606
400218,COLTON-PIERREPONT CENTRAL SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,ELA,7,All Students,31,326,603,599
400228,COLTON-PIERREPONT CENTRAL SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,Mathematics,7,All Students,29,322,600,598
400238,COLTON-PIERREPONT CENTRAL SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,ELA,8,All Students,25,298,607,599
400248,COLTON-PIERREPONT CENTRAL SCHOOL (SAINT LAWRENCE),Average Needs,SAINT LAWRENCE,Mathematics,8,All Students,20,300,607,598
400500,HAMMOND CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,3,All Students,13,293,586,600
400510,HAMMOND CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,3,All Students,13,294,582,598
400520,HAMMOND CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,4,All Students,16,290,591,583
400530,HAMMOND CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,4,All Students,15,275,586,579
400540,HAMMOND CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,5,All Students,19,287,592,603
400549,HAMMOND CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,5,All Students,20,296,587,597
400559,HAMMOND CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,6,All Students,20,308,602,598
400569,HAMMOND CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,6,All Students,19,301,595,595
400579,HAMMOND CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,7,All Students,16,294,604,604
400589,HAMMOND CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,7,All Students,16,295,597,600
400599,HAMMOND CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,8,All Students,20,296,595,607
400608,HAMMOND CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,8,All Students,20,291,600,612
400745,HERMON-DEKALB CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,3,All Students,29,303,594,594
400756,HERMON-DEKALB CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,3,All Students,28,297,592,600
400767,HERMON-DEKALB CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,4,All Students,19,292,593,597
400778,HERMON-DEKALB CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,4,All Students,22,291,594,599
400789,HERMON-DEKALB CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,5,All Students,29,289,591,586
400800,HERMON-DEKALB CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,5,All Students,30,297,593,591
400811,HERMON-DEKALB CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,6,All Students,33,297,592,588
400822,HERMON-DEKALB CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,6,All Students,33,294,597,594
400833,HERMON-DEKALB CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,7,All Students,31,304,594,588
400843,HERMON-DEKALB CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,7,All Students,28,292,589,593
400853,HERMON-DEKALB CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,ELA,8,All Students,31,303,591,597
400863,HERMON-DEKALB CENTRAL SCHOOL (SAINT LAWRENCE),Rural High Needs,SAINT LAWRENCE,Mathematics,8,All Students,29,295,600,604
